user_id,signup_date,city,age,acquisition_channel
1267,2026-05-18,Chennai,33,Instagram
1268,2026-05-08,Bengaluru,39,Instagram
1269,2026-06-14,Hyderabad,28,Google Ads
1270,2026-06-18,Mumbai,23,Referral
1271,2026-02-03,Bengaluru,23,Google Ads
1272,2026-05-05,Gurugram,27,Google Ads
1273,2026-06-14,Chennai,52,Instagram
1274,2026-06-29,Pune,24,Instagram
1275,2026-06-05,Mumbai,21,Referral
1276,2026-02-23,Jaipur,26,Instagram
1277,2026-06-13,Delhi,44,Organic
1278,2026-04-17,Hyderabad,24,Referral
1279,2026-03-10,Delhi,25,Referral
1280,2026-01-20,Gurugram,54,Google Ads
1281,2026-07-05,Gurugram,55,Instagram
1282,2026-02-19,Gurugram,32,Organic
1283,2026-05-23,Chennai,27,Organic
1284,2026-05-28,Hyderabad,50,Organic
1285,2026-04-20,Mumbai,31,Organic
1286,2026-05-21,Chennai,53,Instagram
1287,2026-02-10,Jaipur,43,Referral
1288,2026-05-21,Hyderabad,44,Instagram
1289,2026-06-12,Chennai,41,Organic
1290,2026-05-25,Gurugram,45,Organic
1291,2026-07-10,Pune,44,Referral
1292,2026-04-25,Chennai,21,Organic
1293,2026-03-14,Delhi,54,Google Ads
1294,2026-03-19,Delhi,40,Referral
1295,2026-02-24,Hyderabad,22,Organic
1296,2026-06-26,Pune,53,Organic
1297,2026-05-27,Bengaluru,27,Google Ads
1298,2026-04-02,Bengaluru,29,Google Ads
1299,2026-05-30,Gurugram,35,Google Ads
1300,2026-03-18,Mumbai,46,Organic
1301,2026-02-25,Mumbai,41,Organic
1302,2026-02-14,Jaipur,27,Organic
1303,2026-03-18,Delhi,45,Google Ads
1304,2026-01-15,Hyderabad,43,Referral
1305,2026-04-22,Chennai,28,Referral
1306,2026-02-28,Delhi,45,Google Ads
1307,2026-05-15,Delhi,41,Instagram
1308,2026-02-08,Hyderabad,53,Organic
1309,2026-02-09,Delhi,46,Referral
1310,2026-07-12,Mumbai,35,Instagram
1311,2026-07-21,Chennai,30,Google Ads
1312,2026-01-22,Jaipur,24,Instagram
1313,2026-03-09,Mumbai,46,Instagram
1314,2026-07-18,Bengaluru,29,Instagram
1315,2026-02-20,Jaipur,46,Organic
1316,2026-02-20,Gurugram,36,Google Ads
1317,2026-07-18,Chennai,41,Organic
1318,2026-05-28,Mumbai,28,Organic
1319,2026-04-19,Hyderabad,43,Google Ads
1320,2026-03-30,Delhi,40,Google Ads
1321,2026-03-31,Jaipur,30,Instagram
1322,2026-07-29,Gurugram,33,Organic
1323,2026-02-09,Mumbai,28,Organic
1324,2026-03-04,Bengaluru,39,Google Ads
1325,2026-06-27,Mumbai,40,Instagram
1326,2026-01-06,Hyderabad,34,Organic
1327,2026-02-24,Gurugram,55,Instagram
1328,2026-03-08,Jaipur,30,Organic
1329,2026-06-21,Delhi,45,Organic
1330,2026-06-19,Delhi,37,Google Ads
1331,2026-03-14,Gurugram,38,Google Ads
1332,2026-06-17,Delhi,25,Instagram
1333,2026-03-11,Hyderabad,27,Google Ads
1334,2026-06-16,Chennai,35,Referral
1335,2026-05-11,Mumbai,41,Instagram
1336,2026-06-02,Mumbai,32,Google Ads
1337,2026-04-28,Delhi,23,Google Ads
1338,2026-05-16,Pune,42,Instagram
1339,2026-07-10,Bengaluru,22,Instagram
1340,2026-04-01,Hyderabad,40,Google Ads
1341,2026-05-09,Pune,24,Organic
1342,2026-04-10,Delhi,38,Google Ads
1343,2026-03-29,Chennai,29,Google Ads
1344,2026-04-08,Gurugram,47,Google Ads
1345,2026-02-09,Chennai,40,Referral
1346,2026-03-26,Jaipur,55,Google Ads
1347,2026-06-17,Bengaluru,55,Organic
1348,2026-02-21,Bengaluru,40,Organic
1349,2026-05-15,Bengaluru,48,Referral
1350,2026-07-17,Bengaluru,31,Instagram
1351,2026-05-23,Mumbai,32,Instagram
1352,2026-02-07,Delhi,41,Referral
1353,2026-04-16,Chennai,40,Instagram
1354,2026-07-30,Pune,30,Organic
1355,2026-01-28,Bengaluru,32,Google Ads
1356,2026-06-06,Pune,35,Organic
1357,2026-03-01,Delhi,43,Google Ads
1358,2026-07-19,Jaipur,29,Instagram
1359,2026-06-04,Jaipur,44,Google Ads
1360,2026-04-10,Jaipur,51,Google Ads
1361,2026-02-19,Gurugram,23,Instagram
1362,2026-01-04,Pune,47,Google Ads
1363,2026-06-21,Gurugram,34,Google Ads
1364,2026-04-23,Jaipur,41,Referral
1365,2026-03-05,Chennai,46,Organic
1366,2026-06-05,Chennai,41,Instagram
1367,2026-07-10,Delhi,54,Google Ads
1368,2026-04-27,Delhi,36,Instagram
1369,2026-04-12,Delhi,45,Instagram
1370,2026-06-11,Delhi,33,Google Ads
1371,2026-04-12,Pune,39,Instagram
1372,2026-04-19,Pune,24,Organic
1373,2026-02-06,Jaipur,49,Google Ads
1374,2026-05-09,Mumbai,32,Organic
1375,2026-06-28,Bengaluru,46,Instagram
1376,2026-04-26,Delhi,32,Instagram
1377,2026-07-02,Gurugram,50,Google Ads
1378,2026-03-24,Bengaluru,28,Google Ads
1379,2026-06-30,Jaipur,44,Google Ads
1380,2026-07-01,Chennai,53,Organic
1381,2026-02-10,Chennai,45,Google Ads
1382,2026-02-13,Hyderabad,30,Google Ads
1383,2026-02-07,Bengaluru,24,Instagram
1384,2026-03-21,Jaipur,39,Organic
1385,2026-01-31,Bengaluru,33,Google Ads
1386,2026-07-15,Pune,21,Instagram
1387,2026-05-08,Delhi,52,Google Ads
1388,2026-05-31,Jaipur,50,Instagram
1389,2026-01-21,Delhi,36,Referral
1390,2026-03-13,Gurugram,24,Google Ads
1391,2026-01-15,Hyderabad,23,Google Ads
1392,2026-01-09,Pune,42,Referral
1393,2026-01-13,Mumbai,47,Referral
1394,2026-02-11,Pune,32,Referral
1395,2026-07-11,Hyderabad,23,Google Ads
1396,2026-03-18,Hyderabad,44,Referral
1397,2026-07-29,Mumbai,48,Referral
1398,2026-01-17,Pune,51,Google Ads
1399,2026-06-27,Pune,42,Instagram
1400,2026-05-15,Gurugram,34,Organic
1401,2026-01-28,Mumbai,51,Organic
1402,2026-06-04,Pune,48,Organic
1403,2026-03-23,Pune,54,Organic
1404,2026-06-09,Hyderabad,29,Organic
1405,2026-05-08,Jaipur,52,Referral
1406,2026-06-06,Gurugram,39,Referral
1407,2026-01-01,Mumbai,22,Instagram
1408,2026-07-23,Mumbai,34,Organic
1409,2026-04-17,Chennai,23,Instagram
1410,2026-05-24,Gurugram,21,Organic
1411,2026-06-26,Pune,37,Organic
1412,2026-03-20,Pune,53,Instagram
1413,2026-07-16,Delhi,28,Organic
1414,2026-03-29,Chennai,22,Referral
1415,2026-02-19,Hyderabad,42,Referral
1416,2026-05-03,Jaipur,23,Organic
1417,2026-05-04,Bengaluru,50,Referral
1418,2026-05-18,Hyderabad,50,Organic
1419,2026-04-16,Delhi,54,Google Ads
1420,2026-07-05,Hyderabad,55,Google Ads
1421,2026-05-28,Hyderabad,43,Google Ads
1422,2026-02-08,Pune,22,Instagram
1423,2026-04-07,Bengaluru,45,Google Ads
1424,2026-01-30,Pune,41,Organic
1425,2026-03-11,Chennai,26,Instagram
1426,2026-03-02,Hyderabad,49,Referral
1427,2026-03-19,Gurugram,54,Instagram
1428,2026-01-29,Hyderabad,23,Organic
1429,2026-01-24,Jaipur,53,Google Ads
1430,2026-05-04,Bengaluru,33,Instagram
1431,2026-05-04,Pune,41,Google Ads
1432,2026-01-26,Bengaluru,34,Organic
1433,2026-04-28,Chennai,54,Google Ads
1434,2026-03-21,Delhi,26,Instagram
1435,2026-01-12,Mumbai,54,Organic
1436,2026-07-10,Pune,22,Organic
1437,2026-03-21,Gurugram,41,Google Ads
1438,2026-03-15,Pune,55,Instagram
1439,2026-04-23,Mumbai,38,Google Ads
1440,2026-03-12,Mumbai,21,Referral
1441,2026-05-24,Mumbai,34,Instagram
1442,2026-05-21,Hyderabad,38,Google Ads
1443,2026-06-30,Pune,36,Google Ads
1444,2026-03-21,Hyderabad,55,Instagram
1445,2026-02-03,Delhi,51,Referral
1446,2026-01-13,Mumbai,45,Google Ads
1447,2026-04-20,Chennai,32,Organic
1448,2026-06-01,Jaipur,43,Instagram
1449,2026-07-29,Gurugram,55,Google Ads
1450,2026-07-13,Jaipur,29,Google Ads
1451,2026-07-25,Jaipur,27,Instagram
1452,2026-06-25,Jaipur,51,Google Ads
1453,2026-02-27,Bengaluru,37,Referral
1454,2026-04-11,Bengaluru,42,Organic
1455,2026-03-25,Jaipur,52,Google Ads
1456,2026-05-02,Mumbai,43,Instagram
1457,2026-02-13,Pune,43,Organic
1458,2026-02-02,Mumbai,46,Referral
1459,2026-07-23,Mumbai,41,Organic
1460,2026-01-19,Pune,55,Instagram
1461,2026-06-01,Chennai,36,Organic
1462,2026-05-21,Bengaluru,51,Instagram
1463,2026-03-29,Gurugram,48,Organic
1464,2026-04-22,Hyderabad,55,Organic
1465,2026-02-14,Mumbai,52,Google Ads
1466,2026-06-02,Jaipur,41,Organic
1467,2026-07-30,Jaipur,32,Instagram
1468,2026-04-14,Mumbai,27,Organic
1469,2026-06-02,Chennai,41,Instagram
1470,2026-06-19,Delhi,26,Google Ads
1471,2026-02-05,Delhi,30,Organic
1472,2026-04-26,Pune,45,Organic
1473,2026-04-25,Gurugram,34,Organic
1474,2026-03-23,Pune,40,Referral
1475,2026-04-22,Hyderabad,26,Organic
1476,2026-06-06,Chennai,29,Referral
1477,2026-01-16,Hyderabad,24,Google Ads
1478,2026-05-24,Hyderabad,28,Referral
1479,2026-01-08,Gurugram,48,Organic
1480,2026-04-11,Hyderabad,45,Instagram
1481,2026-04-22,Gurugram,32,Instagram
1482,2026-02-18,Chennai,44,Referral
1483,2026-02-09,Pune,29,Google Ads
1484,2026-01-19,Delhi,30,Organic
1485,2026-05-05,Chennai,29,Google Ads
1486,2026-06-14,Chennai,50,Referral
1487,2026-06-28,Chennai,32,Instagram
1488,2026-04-19,Jaipur,45,Instagram
1489,2026-02-17,Chennai,21,Organic
1490,2026-07-07,Gurugram,53,Google Ads
1491,2026-05-20,Hyderabad,23,Referral
1492,2026-05-26,Jaipur,44,Google Ads
1493,2026-05-04,Mumbai,30,Organic
1494,2026-05-15,Pune,50,Instagram
1495,2026-05-14,Mumbai,36,Instagram
1496,2026-07-09,Mumbai,55,Organic
1497,2026-03-21,Delhi,42,Instagram
1498,2026-01-03,Jaipur,50,Instagram
1499,2026-05-01,Hyderabad,47,Instagram
1500,2026-07-24,Pune,39,Google Ads
1501,2026-06-27,Pune,37,Google Ads
1502,2026-05-02,Bengaluru,24,Organic
1503,2026-03-16,Delhi,39,Instagram
1504,2026-02-02,Mumbai,38,Google Ads
1505,2026-06-07,Pune,38,Referral
1506,2026-01-04,Mumbai,32,Referral
1507,2026-07-09,Bengaluru,49,Instagram
1508,2026-02-14,Pune,36,Instagram
1509,2026-07-24,Delhi,42,Referral
1510,2026-02-07,Bengaluru,52,Organic
1511,2026-04-16,Chennai,36,Organic
1512,2026-07-05,Bengaluru,34,Organic
1513,2026-03-30,Delhi,37,Organic
1514,2026-01-30,Delhi,31,Instagram
1515,2026-05-02,Pune,51,Organic
1516,2026-07-12,Gurugram,45,Organic
1517,2026-04-10,Jaipur,37,Google Ads
1518,2026-04-22,Delhi,39,Referral
1519,2026-04-25,Chennai,41,Referral
1520,2026-06-24,Delhi,27,Referral
1521,2026-06-13,Hyderabad,48,Organic
1522,2026-06-16,Pune,42,Google Ads
1523,2026-07-25,Mumbai,37,Organic
1524,2026-04-11,Jaipur,36,Organic
1525,2026-05-31,Gurugram,54,Instagram
1526,2026-06-26,Bengaluru,41,Instagram
1527,2026-06-22,Delhi,25,Google Ads
1528,2026-01-26,Mumbai,49,Instagram
1529,2026-07-05,Pune,37,Google Ads
1530,2026-01-07,Mumbai,24,Referral
1531,2026-06-18,Gurugram,28,Organic
1532,2026-01-31,Mumbai,29,Instagram
1533,2026-07-15,Bengaluru,28,Organic
1534,2026-03-06,Pune,50,Organic
1535,2026-01-20,Jaipur,38,Organic
1536,2026-06-27,Hyderabad,37,Google Ads
1537,2026-01-19,Pune,24,Instagram
1538,2026-03-27,Delhi,37,Referral
1539,2026-03-09,Bengaluru,49,Google Ads
1540,2026-02-21,Chennai,32,Organic
1541,2026-01-28,Bengaluru,55,Organic
1542,2026-02-25,Mumbai,49,Organic
1543,2026-01-27,Delhi,25,Google Ads
1544,2026-07-06,Pune,49,Google Ads
1545,2026-05-08,Bengaluru,21,Referral
1546,2026-06-20,Chennai,38,Google Ads
1547,2026-03-26,Chennai,21,Instagram
1548,2026-07-17,Jaipur,51,Instagram
1549,2026-07-06,Mumbai,55,Google Ads
1550,2026-04-09,Jaipur,28,Organic
1551,2026-04-02,Hyderabad,40,Instagram
1552,2026-06-11,Mumbai,44,Instagram
1553,2026-03-29,Mumbai,50,Organic
1554,2026-03-16,Gurugram,32,Organic
1555,2026-04-09,Gurugram,40,Organic
1556,2026-01-28,Hyderabad,52,Google Ads
1557,2026-06-11,Jaipur,33,Google Ads
1558,2026-02-19,Delhi,36,Instagram
1559,2026-01-17,Pune,52,Instagram
1560,2026-07-27,Jaipur,22,Google Ads
1561,2026-01-15,Hyderabad,23,Instagram
1562,2026-02-24,Jaipur,55,Google Ads
1563,2026-05-29,Gurugram,25,Google Ads
1564,2026-02-06,Jaipur,22,Instagram
1565,2026-06-08,Delhi,36,Organic
1566,2026-02-03,Delhi,32,Organic
1567,2026-03-20,Mumbai,50,Organic
1568,2026-06-01,Mumbai,27,Google Ads
1569,2026-06-02,Gurugram,25,Referral
1570,2026-04-20,Hyderabad,46,Instagram
1571,2026-06-25,Bengaluru,41,Referral
1572,2026-07-23,Gurugram,23,Organic
1573,2026-03-27,Mumbai,28,Google Ads
1574,2026-07-13,Chennai,31,Organic
1575,2026-05-22,Bengaluru,49,Google Ads
1576,2026-05-29,Delhi,29,Google Ads
1577,2026-06-11,Chennai,31,Google Ads
1578,2026-05-05,Mumbai,21,Google Ads
1579,2026-01-23,Pune,47,Organic
1580,2026-07-22,Jaipur,29,Google Ads
1581,2026-06-13,Pune,54,Instagram
1582,2026-03-03,Bengaluru,23,Organic
1583,2026-07-03,Jaipur,26,Organic
1584,2026-07-20,Pune,43,Instagram
1585,2026-05-23,Gurugram,33,Google Ads
1586,2026-05-16,Mumbai,44,Referral
1587,2026-05-19,Gurugram,50,Organic
1588,2026-06-18,Gurugram,38,Google Ads
1589,2026-01-29,Bengaluru,51,Instagram
1590,2026-02-10,Delhi,24,Organic
1591,2026-03-14,Gurugram,48,Google Ads
1592,2026-06-07,Jaipur,23,Google Ads
1593,2026-01-14,Bengaluru,31,Organic
1594,2026-05-05,Mumbai,25,Referral
1595,2026-07-04,Jaipur,41,Instagram
1596,2026-07-11,Hyderabad,35,Organic
1597,2026-03-25,Gurugram,27,Google Ads
1598,2026-04-16,Gurugram,45,Referral
1599,2026-01-19,Jaipur,52,Google Ads
1600,2026-04-22,Bengaluru,34,Referral
1601,2026-04-27,Bengaluru,45,Instagram
1602,2026-04-28,Gurugram,43,Referral
1603,2026-02-21,Hyderabad,29,Google Ads
1604,2026-05-26,Delhi,38,Google Ads
1605,2026-04-30,Jaipur,47,Google Ads
1606,2026-03-29,Gurugram,39,Organic
1607,2026-07-22,Bengaluru,35,Google Ads
1608,2026-05-14,Jaipur,34,Organic
1609,2026-04-29,Pune,21,Organic
1610,2026-07-08,Gurugram,36,Instagram
1611,2026-05-29,Gurugram,30,Referral
1612,2026-01-02,Chennai,23,Google Ads
1613,2026-05-01,Delhi,48,Instagram
1614,2026-05-03,Mumbai,49,Instagram
1615,2026-01-22,Delhi,47,Referral
1616,2026-02-03,Hyderabad,39,Google Ads
1617,2026-01-24,Delhi,51,Organic
1618,2026-02-11,Jaipur,22,Referral
1619,2026-04-29,Bengaluru,46,Google Ads
1620,2026-04-05,Jaipur,21,Referral
1621,2026-01-19,Chennai,42,Instagram
1622,2026-03-17,Chennai,38,Organic
1623,2026-06-06,Gurugram,26,Organic
1624,2026-03-27,Delhi,53,Referral
1625,2026-06-22,Hyderabad,24,Google Ads
1626,2026-04-04,Jaipur,23,Instagram
1627,2026-02-14,Mumbai,34,Google Ads
1628,2026-03-27,Gurugram,55,Google Ads
1629,2026-05-03,Gurugram,35,Instagram
1630,2026-03-10,Chennai,38,Google Ads
1631,2026-04-06,Hyderabad,49,Instagram
1632,2026-05-15,Mumbai,51,Organic
1633,2026-06-23,Pune,49,Organic
1634,2026-07-24,Mumbai,33,Referral
1635,2026-04-28,Mumbai,26,Instagram
1636,2026-02-15,Pune,25,Google Ads
1637,2026-03-12,Mumbai,30,Instagram
1638,2026-02-22,Delhi,39,Instagram
1639,2026-06-24,Bengaluru,51,Instagram
1640,2026-04-24,Delhi,39,Google Ads
1641,2026-01-06,Gurugram,54,Organic
1642,2026-04-16,Hyderabad,41,Instagram
1643,2026-06-20,Jaipur,50,Instagram
1644,2026-02-03,Pune,31,Organic
1645,2026-02-28,Jaipur,44,Referral
1646,2026-07-17,Delhi,30,Instagram
1647,2026-04-27,Bengaluru,31,Organic
1648,2026-03-15,Bengaluru,32,Referral
1649,2026-06-27,Bengaluru,31,Google Ads
1650,2026-01-11,Hyderabad,29,Instagram
1651,2026-04-05,Bengaluru,34,Organic
1652,2026-01-09,Hyderabad,43,Google Ads
1653,2026-04-25,Bengaluru,55,Instagram
1654,2026-01-07,Chennai,52,Organic
1655,2026-04-28,Hyderabad,30,Google Ads
1656,2026-07-09,Hyderabad,39,Instagram
1657,2026-03-16,Bengaluru,49,Instagram
1658,2026-01-29,Jaipur,23,Google Ads
1659,2026-05-22,Mumbai,40,Google Ads
1660,2026-06-08,Gurugram,49,Instagram
1661,2026-03-25,Delhi,33,Organic
1662,2026-02-26,Pune,33,Google Ads
1663,2026-05-18,Jaipur,26,Referral
1664,2026-04-11,Gurugram,52,Instagram
1665,2026-06-04,Delhi,44,Instagram
1666,2026-07-03,Chennai,44,Instagram
1667,2026-01-04,Pune,43,Instagram
1668,2026-04-25,Mumbai,34,Organic
1669,2026-04-24,Chennai,49,Google Ads
1670,2026-07-26,Chennai,47,Google Ads
1671,2026-05-31,Mumbai,30,Google Ads
1672,2026-05-02,Hyderabad,25,Referral
1673,2026-06-01,Chennai,26,Google Ads
1674,2026-06-13,Pune,47,Google Ads
1675,2026-04-29,Bengaluru,33,Google Ads
1676,2026-04-08,Pune,52,Google Ads
1677,2026-07-31,Pune,40,Instagram
1678,2026-07-09,Jaipur,35,Google Ads
1679,2026-01-01,Bengaluru,37,Instagram
1680,2026-06-13,Jaipur,28,Organic
1681,2026-03-15,Chennai,32,Instagram
1682,2026-06-26,Gurugram,22,Google Ads
1683,2026-03-12,Jaipur,25,Organic
1684,2026-04-03,Jaipur,48,Referral
1685,2026-06-10,Jaipur,28,Instagram
1686,2026-07-07,Delhi,37,Google Ads
1687,2026-01-15,Bengaluru,41,Instagram
1688,2026-06-27,Bengaluru,43,Google Ads
1689,2026-03-11,Hyderabad,47,Organic
1690,2026-04-02,Delhi,39,Google Ads
1691,2026-06-13,Mumbai,53,Google Ads
1692,2026-06-10,Bengaluru,27,Organic
1693,2026-02-12,Hyderabad,41,Referral
1694,2026-06-25,Pune,38,Organic
1695,2026-06-26,Hyderabad,27,Instagram
1696,2026-04-01,Bengaluru,21,Google Ads
1697,2026-03-14,Hyderabad,52,Instagram
1698,2026-02-11,Mumbai,34,Google Ads
1699,2026-02-26,Gurugram,54,Referral
1700,2026-07-02,Mumbai,47,Instagram
1701,2026-01-20,Mumbai,29,Referral
1702,2026-05-03,Hyderabad,40,Organic
1703,2026-02-05,Jaipur,54,Organic
1704,2026-03-29,Bengaluru,40,Google Ads
1705,2026-07-28,Mumbai,35,Google Ads
1706,2026-06-27,Bengaluru,35,Instagram
1707,2026-02-23,Bengaluru,26,Instagram
1708,2026-07-15,Mumbai,25,Google Ads
1709,2026-05-04,Chennai,23,Google Ads
1710,2026-01-09,Delhi,51,Google Ads
1711,2026-03-06,Delhi,25,Instagram
1712,2026-01-03,Mumbai,28,Referral
1713,2026-02-22,Gurugram,32,Organic
1714,2026-01-08,Mumbai,30,Referral
1715,2026-03-13,Hyderabad,43,Google Ads
1716,2026-05-09,Gurugram,53,Organic
1717,2026-01-26,Delhi,54,Google Ads
1718,2026-02-19,Pune,31,Referral
1719,2026-05-18,Delhi,27,Referral
1720,2026-05-10,Jaipur,44,Organic
1721,2026-02-17,Jaipur,27,Google Ads
1722,2026-04-01,Chennai,48,Google Ads
1723,2026-02-28,Chennai,28,Organic
1724,2026-03-22,Mumbai,50,Google Ads
1725,2026-02-04,Jaipur,44,Organic
1726,2026-05-23,Delhi,26,Instagram
1727,2026-01-30,Chennai,39,Instagram
1728,2026-07-08,Pune,49,Google Ads
1729,2026-04-15,Pune,48,Google Ads
1730,2026-01-18,Jaipur,44,Google Ads
1731,2026-06-22,Jaipur,27,Instagram
1732,2026-05-14,Mumbai,28,Google Ads
1733,2026-04-13,Mumbai,31,Google Ads
1734,2026-02-20,Hyderabad,33,Organic
1735,2026-04-14,Mumbai,35,Referral
1736,2026-07-05,Jaipur,38,Organic
1737,2026-07-16,Pune,46,Instagram
1738,2026-06-20,Chennai,52,Instagram
1739,2026-02-07,Jaipur,27,Google Ads
1740,2026-05-06,Jaipur,35,Organic
1741,2026-02-04,Delhi,27,Organic
1742,2026-01-18,Jaipur,22,Referral
1743,2026-04-08,Hyderabad,30,Instagram
1744,2026-06-09,Mumbai,25,Organic
1745,2026-05-14,Jaipur,50,Google Ads
1746,2026-06-19,Jaipur,52,Instagram
1747,2026-05-19,Hyderabad,55,Instagram
1748,2026-07-15,Delhi,48,Referral
1749,2026-01-31,Chennai,49,Instagram
1750,2026-04-07,Jaipur,50,Google Ads
1751,2026-02-15,Pune,31,Instagram
1752,2026-02-04,Pune,45,Instagram
1753,2026-01-29,Jaipur,55,Organic
1754,2026-05-02,Bengaluru,53,Google Ads
1755,2026-03-09,Jaipur,45,Organic
1756,2026-04-01,Pune,41,Google Ads
1757,2026-06-01,Delhi,29,Referral
1758,2026-03-31,Delhi,42,Instagram
1759,2026-04-20,Hyderabad,43,Instagram
1760,2026-01-15,Gurugram,36,Google Ads
1761,2026-03-21,Mumbai,25,Referral
1762,2026-01-30,Hyderabad,31,Google Ads
1763,2026-03-25,Delhi,50,Organic
1764,2026-04-19,Chennai,38,Google Ads
1765,2026-05-01,Delhi,41,Instagram
1766,2026-04-10,Hyderabad,27,Referral
1767,2026-01-26,Gurugram,42,Instagram
1768,2026-07-27,Hyderabad,31,Organic
1769,2026-04-04,Chennai,33,Instagram
1770,2026-07-21,Mumbai,55,Google Ads
1771,2026-03-09,Delhi,40,Referral
1772,2026-04-13,Gurugram,26,Organic
1773,2026-05-29,Mumbai,42,Google Ads
1774,2026-05-26,Jaipur,48,Google Ads
1775,2026-07-23,Mumbai,40,Instagram
1776,2026-03-18,Chennai,55,Instagram
1777,2026-04-17,Chennai,37,Organic
1778,2026-04-27,Bengaluru,22,Organic
1779,2026-05-13,Bengaluru,52,Google Ads
1780,2026-07-30,Jaipur,38,Referral
1781,2026-05-17,Chennai,24,Instagram
1782,2026-04-04,Jaipur,30,Google Ads
1783,2026-07-11,Pune,48,Instagram
1784,2026-01-17,Gurugram,47,Google Ads
1785,2026-03-15,Bengaluru,37,Organic
1786,2026-03-02,Chennai,36,Google Ads
1787,2026-02-19,Delhi,36,Organic
1788,2026-03-21,Jaipur,52,Organic
1789,2026-04-22,Chennai,23,Google Ads
1790,2026-03-11,Bengaluru,22,Google Ads
1791,2026-07-25,Pune,32,Organic
1792,2026-01-11,Jaipur,22,Google Ads
1793,2026-01-22,Hyderabad,40,Referral
1794,2026-04-15,Hyderabad,26,Instagram
1795,2026-07-05,Bengaluru,36,Google Ads
1796,2026-07-08,Mumbai,54,Organic
1797,2026-05-29,Pune,52,Referral
1798,2026-03-02,Mumbai,41,Instagram
1799,2026-05-30,Chennai,36,Referral
1800,2026-02-25,Bengaluru,27,Google Ads
1801,2026-03-12,Jaipur,47,Google Ads
1802,2026-05-31,Delhi,52,Instagram
1803,2026-06-29,Mumbai,41,Instagram
1804,2026-05-02,Gurugram,38,Referral
1805,2026-02-07,Hyderabad,51,Organic
1806,2026-07-30,Pune,22,Organic
1807,2026-06-05,Delhi,24,Organic
1808,2026-07-21,Gurugram,37,Organic
1809,2026-03-21,Hyderabad,28,Instagram
1810,2026-03-02,Jaipur,45,Google Ads
1811,2026-04-11,Pune,40,Google Ads
1812,2026-07-30,Gurugram,40,Google Ads
1813,2026-02-11,Jaipur,41,Referral
1814,2026-07-16,Chennai,23,Google Ads
1815,2026-01-21,Jaipur,51,Organic
1816,2026-03-27,Chennai,27,Referral
1817,2026-06-28,Pune,53,Google Ads
1818,2026-04-18,Hyderabad,50,Organic
1819,2026-07-15,Delhi,32,Organic
1820,2026-07-22,Bengaluru,21,Instagram
1821,2026-06-10,Pune,41,Organic
1822,2026-01-29,Bengaluru,36,Instagram
1823,2026-07-16,Bengaluru,47,Organic
1824,2026-03-23,Jaipur,51,Referral
1825,2026-02-04,Pune,32,Organic
1826,2026-07-31,Hyderabad,39,Google Ads
1827,2026-04-17,Hyderabad,32,Instagram
1828,2026-04-07,Gurugram,22,Referral
1829,2026-05-23,Gurugram,26,Referral
1830,2026-02-20,Pune,31,Google Ads
1831,2026-06-08,Chennai,37,Google Ads
1832,2026-04-05,Bengaluru,28,Google Ads
1833,2026-05-15,Chennai,50,Referral
1834,2026-05-07,Mumbai,35,Organic
1835,2026-02-18,Pune,39,Organic
1836,2026-04-08,Bengaluru,48,Referral
1837,2026-06-03,Gurugram,39,Organic
1838,2026-02-18,Chennai,32,Instagram
1839,2026-02-07,Delhi,39,Referral
1840,2026-03-02,Jaipur,36,Instagram
1841,2026-06-25,Jaipur,26,Google Ads
1842,2026-02-04,Hyderabad,46,Organic
1843,2026-07-02,Chennai,48,Organic
1844,2026-03-07,Mumbai,27,Organic
1845,2026-01-14,Hyderabad,36,Instagram
1846,2026-04-01,Delhi,21,Google Ads
1847,2026-06-08,Chennai,40,Referral
1848,2026-06-21,Hyderabad,29,Referral
1849,2026-05-24,Delhi,32,Google Ads
1850,2026-05-09,Jaipur,42,Referral
1851,2026-02-03,Mumbai,41,Organic
1852,2026-04-21,Bengaluru,37,Google Ads
1853,2026-01-12,Bengaluru,52,Referral
1854,2026-03-13,Hyderabad,48,Google Ads
1855,2026-03-09,Pune,54,Instagram
1856,2026-02-12,Hyderabad,52,Organic
1857,2026-02-08,Jaipur,24,Google Ads
1858,2026-01-14,Gurugram,32,Google Ads
1859,2026-03-08,Bengaluru,50,Instagram
1860,2026-05-07,Delhi,49,Instagram
1861,2026-07-01,Jaipur,50,Instagram
1862,2026-07-04,Bengaluru,28,Instagram
1863,2026-02-22,Pune,32,Referral
1864,2026-07-11,Pune,34,Organic
1865,2026-01-02,Bengaluru,47,Referral
1866,2026-03-05,Jaipur,27,Referral
1867,2026-01-07,Pune,28,Instagram
1868,2026-06-01,Mumbai,41,Google Ads
1869,2026-01-21,Jaipur,51,Instagram
1870,2026-03-10,Delhi,42,Referral
1871,2026-06-17,Jaipur,41,Referral
1872,2026-07-07,Bengaluru,34,Referral
1873,2026-07-25,Pune,41,Organic
1874,2026-07-10,Mumbai,45,Google Ads
1875,2026-03-07,Bengaluru,36,Referral
1876,2026-04-13,Mumbai,22,Referral
1877,2026-02-11,Chennai,46,Google Ads
1878,2026-07-12,Bengaluru,28,Google Ads
1879,2026-07-25,Chennai,40,Referral
1880,2026-06-04,Bengaluru,43,Organic
1881,2026-04-05,Gurugram,52,Instagram
1882,2026-04-10,Jaipur,38,Organic
1883,2026-04-19,Mumbai,48,Referral
